product_name;group_id;family_id;subfamily_id;segment_id
Dératisation + Désinfection Blattes + Désinsectisation (de 0 à 500 m²) Zone Ali et Non Ali - Rongeurs : 6 passages/an Blattes : 2 passages/an Insectes: 3 passages/an;896001;968001;1398001;3118001
Buchette de boeuf mariné s/v 180 g;888001;944001;1242001;2253001
Chipos végétales aux herbes de provence sg 1 kg;889001;935001;1158001;1980001
Salade mélange 6 saveurs sachet 500 g;893001;939001;1198001;2116001
Salade roquette sachet 500 g;893001;939001;1205001;2164001
"Vin Côtes de Provence ""Cuvée Marcel Galfard"" rouge 2016 75 cl";886001;928001;1122001;1834001
Vin Mercurey blanc 2019 75 cl;886001;928001;1124001;1846001
Lessive liquide concentrée tous textiles Blue Line Floral bidon 5 lt;890001;946001;1258001;2297001
Lessive liquide concentrée tous textiles Blue Line Floral bidon 20 lt;890001;946001;1258001;2297001
Vin de France Malbec rouge 2019 75 cl;886001;927001;1121001;1823001
"Vin ""Archèche"" rosé 2019 BIB 10 lt";886001;927001;1120001;1821001
Vin côte du Rhône rouge 2019 75 cl;886001;928001;1122001;1830001
Vin Côtes du Rhône villages Chusclan rouge 2019 75 cl;886001;928001;1122001;1830001
Vin de pays d'Oc rouge 2019 75 cl;886001;927001;1120001;1820001
Dératisation + Désinfection Blattes (de 101 à 300 repas / jour) Zone Ali - Rongeurs : 4 passages/an Blattes : 2 passages/an;896001;968001;1398001;3118001
Vin de France Merlot rouge 2019 BIB 10 lt;886001;927001;1121001;1823001
Barquette plastique blanche GN 1/2 H 48 mm (x160);890001;949001;1284001;2431001
Brandade de morue verrine 90 g;885001;920001;1084001;1733001
Brie de Meaux affiné 750 g;887001;937001;1178001;2055001
Vin Côtes du Luberon rosé 2019 75 cl;886001;928001;1123001;1839001
Vin Bordeaux rouge 2019 75 cl;886001;928001;1122001;1826001
Vin de France Chardonnay blanc 2019 BIB 10 lt;886001;927001;1121001;1825001
"Vin Pouilly Fumé ""le Grand Plateau"" blanc 2019 75 cl";886001;928001;1124001;1847001
Vin Bordeaux rouge 2019 75 cl;886001;928001;1122001;1826001
"Vin Gigondas ""Vieilles vignes"" rouge 2015 75 cl";886001;928001;1122001;1830001
"Vin du Languedoc Pic Saint Loup ""Grande cuvée"" rouge 2019 75 cl";886001;928001;1122001;1831001
"Vin grand cru du Languedoc ""Vignelacroix"" rouge 2018 75 cl";886001;928001;1122001;1831001
Vin Côtes Provence rouge 2015 75 cl;886001;928001;1122001;1834001
Vin Bordeaux blanc 2015 75 cl;886001;928001;1124001;1845001
Emmental français 29% bloc 3,5 kg;887001;937001;1179001;2059001
Vin Chablis blanc 2018 75 cl;886001;928001;1124001;1846001
Vin Madiran rouge magnum 2016 1,5 lt;886001;928001;1122001;1833001
Vin de France blanc 2019 50 cl;886001;927001;1120001;1822001
"Vin du Ventoux ""Cuvée rugby"" rouge 2019 75 cl";886001;928001;1122001;1830001
Vin du Chili Chardonnay blanc 2019 75 cl;886001;928001;1124001;1853001
"Vin Côtes de Provence ""cuvée lampe de méduse"" rosé 2019 Jéroboam 3 lt";886001;928001;1123001;1841001
Vin Côtes de Provence rosé 2019 BIB 10 lt;886001;928001;1123001;1841001
Vin de pays d'Oc Muscat sec rosé 2019 75 cl;886001;927001;1120001;1821001
Dératisation (de 101 à 300 repas / jour) Zone Ali - 4 passages/an;896001;968001;1398001;3118001
Mini poivrons rouges et verts farcis fromage bq 1 kg;891001;943001;1231001;2232001
Entrecôte race Normande VBF s/v 4/6 kg;888001;944001;1242001;2253001
Fleurs azyme pastel (x72) bt;885001;904001;1010001;1526001
Filésime de Colin d'Alaska MSC nature sg 120 g;889001;935001;1157001;1977001
Filet de dorade royale (x20) a/p s/at 60/80 g;894001;945001;1252001;2277001
Filet de saumon Atlantique a/peau trim B 2/2,8 kg;894001;945001;1252001;2277001
Filet de saumon Atlantique a/peau trim B 1/2,2 kg;894001;945001;1252001;2277001
Mini poivrons doux farcis au fromage de chèvre bq 1 kg;891001;943001;1231001;2232001
Magret de canard Sud-Ouest séché à la ficelle s/v 230/350 g;891001;941001;1218001;2190001
Filésime Colin Alaska pané pré-frit MSC sg 120 g;889001;935001;1157001;1978001
Milieu rumsteak race normande PAD VBF s/v 3,6 kg et +;888001;944001;1242001;2253001
Muffins double chocolat avec morceaux (x24) sg 115 g;889001;935001;1159001;1988001
Muffins aux myrtilles crumble (x24) sg 115 g;889001;935001;1159001;1988001
Pâte feuilletée rouleau 2,2 mètres;891001;943001;1235001;2239001
Vin Côtes du Rhône rouge 2019 BIB 10 lt;886001;928001;1122001;1830001
"Chocolat au lait ""Les recettes de l'atelier"" noisettes entières 195 g";885001;902001;997001;1478001
Poulet fermier blanc PAC halal nu kg;892001;942001;1222001;2212001
Poulet fermier blanc PAC halal s/film kg;892001;942001;1222001;2212001
Poulet fermier blanc PAC nu kg;892001;942001;1222001;2212001
Mini poivrons doux farcis thon et fromage de vache bq 1 kg;891001;943001;1231001;2232001
Poulet fermier jaune PAC halal nu kg;892001;942001;1222001;2212001
Poulet fermier jaune PAC nu kg;892001;942001;1222001;2212001
Vin Bordeaux HVE rouge 2018 75 cl;886001;928001;1122001;1826001
Dorade royale 600/800 fraîche kg;894001;945001;1251001;2276001
Sauce aux champignons pot 540 g;885001;910001;1038001;1587001
"Bâtonnet de saucisson sec piquant "" stickado classic"" sachet 500 g";891001;941001;1218001;2187001
Vin de pays Mont-Caume rosé 2019 75 cl;886001;927001;1120001;1821001
Saucisson sec PP 150 g;891001;941001;1218001;2187001
Tartare de poivrons bq 1 kg;891001;943001;1231001;2232001
Tarte amandine aux poires Williams bq 1,2 kg;895001;933001;1146001;1915001
Ventricina piquante demi s/v 1,5 kg;891001;941001;1218001;2188001
Filésime hoki de Nouvelle Zélande nature sg 120 g;889001;935001;1157001;1977001
Cône Extrême Pink Tropic (x16) 112 ml;889001;934001;1151001;1935001
Filésime de colin d’Alaska meunière cuit sg 125 g;889001;935001;1157001;1978001
Filésime de colin d’Alaska meunière pré-frit sg 125 g;889001;935001;1157001;1978001
Mixé fluide dinde petits légumes HPRO (x6) coupelle 200 g;891001;943001;1238001;2246001
Raifort râpé pot 200 g;885001;910001;1034001;1579001
Épaississant émulsifiant Cold Foam pot 550 g;885001;906001;1016001;1538001
Préparation cacao en poudre s/sucre (x200) 10 g;885001;900001;989001;1459001
Tortillas de blé 15 cm (x18);895001;933001;1149001;1929001
Tortilla de blé 25 cm (x18);895001;933001;1149001;1929001
Tortillas de blé 30 cm (x18);895001;933001;1149001;1929001
Boeuf bourguignon haché salé (x15) bq 100 g;891001;943001;1238001;2247001
Fricassée de poulet à l'ancienne haché salé (x15) bq 100 g;891001;943001;1238001;2246001
Spécialité pomme riche en protéines (x120) coupelle plast 100 g;885001;916001;1058001;1623001
Sorbet poire Williams bac 2,5 lt;889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" pêche de vigne bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" noix de coco bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" mojito bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" mirabelle bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" citron vert bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" citron jaune bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" cerise bac 2,5 lt";889001;934001;1152001;1939001
Purée de pruneaux riche en fibres s/sucre ajouté (x120) coupelle plast 50 g;885001;916001;1058001;1623001
Mixé porc jardinière salé HPRO (x6) assiette 200 g;891001;943001;1238001;2247001
"Tasse à café ""Restaurant"" blanche 13 cl";890001;952001;1301001;2551001
Papier aluminium recharge 33 cm x 200 m;890001;949001;1286001;2442001
Demi pâté croûte de pintade forestier morille 2,4 kg;891001;941001;1220001;2203001
Demi pâté croûte poulet moutarde 2,4 kg;891001;941001;1220001;2203001
Demi pâté croûte richelieu canard traiteur 2,4 kg;891001;941001;1220001;2203001
Demi pâté croûte richelieu collectivité 2,5 kg;891001;941001;1220001;2203001
"Sorbet ""Plein fruit"" pomme verte bac 2,5 lt";889001;934001;1152001;1939001
Purée de pomme HVE sans sucres ajoutés poche 3 kg;885001;916001;1058001;1623001
"Gant protection thermique ""Temp Cook 476"" blanc paire taille XL";890001;946001;1265001;2322001
Demi pâté croûte nature pur porc 3,1 kg;891001;941001;1220001;2203001
Velouté de langoustine bocal 800g;894001;945001;1256001;2284001
Sorbet myrtille bac 2,5 lt;889001;934001;1152001;1939001
Crème glacée yaourt au lait entier bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée vanille pécan coulis caramel bac 2,5 lt;889001;934001;1152001;1938001
"Sorbet ""Plein fruit"" cassis bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" mandarine bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" banane bac 2,5 lt";889001;934001;1152001;1939001
Amande poudre grise 5 kg;885001;904001;1010001;1527001
Andouillette beaujolais s/v (x12) 220 g;891001;941001;1217001;2186001
Fleur du maquis 26% 300 g;887001;937001;1180001;2065001
Arôme fleur d'oranger PET 10 lt;885001;904001;1010001;1525001
Crème glacée menthe verte avec copeaux de bac 2,5 lt;889001;934001;1152001;1938001
Beignet escargot pomme (x25) sg 110 g;889001;935001;1159001;1988001
Crème glacée amarena bac 2,5 lt;889001;934001;1152001;1938001
Bleu du veymont 30% 4,25 kg;887001;937001;1181001;2067001
Sorbet pamplemousse 2,5 lt;889001;934001;1152001;1939001
Sorbet orange sanguine 2,5 lt;889001;934001;1152001;1939001
Sorbet melon bac 2,5 lt;889001;934001;1152001;1939001
Sorbet cacao intense bac 2,5 lt;889001;934001;1152001;1939001
Sorbet ananas bac 2,5 lt;889001;934001;1152001;1939001
Amande hachée blanche 10 kg;885001;904001;1010001;1527001
Crème glacée spéculoos bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée praliné éclat d'amande bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée pistache bac 2,5 lt;889001;934001;1152001;1938001
Arôme naturel citron Messine 5 lt;885001;904001;1010001;1524001
Bavette d'aloyau boeuf halal 1,5 kg;888001;944001;1242001;2253001
Bavette de boeuf d'aloyau VBF (x5) 160 g;888001;944001;1242001;2253001
Beurre doux extra sec 82% plaquette 1 kg;887001;936001;1170001;2032001
Tripes tomate herbes de provence 3,35 kg;891001;943001;1238001;2247001
Tranche végé lentille corail s/at (x12tr) bq 360 g;891001;941001;1219001;2194001
Tranche végé haricot blanc s/at (x12tr) bq 360 g;891001;941001;1219001;2194001
Crème glacée vanille Bourbon bac 5 lt;889001;934001;1152001;1938001
Jarret (souris) d'agneau (x2) s/v 380 g;888001;944001;1244001;2262001
Crème glacée nougat de Montélimar bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée menthe infusée de bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée Irish coffee bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée façon tiramisu bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée chocolat noir bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée chocolat au lait bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée cacahuète bac 2,5 lt;889001;934001;1152001;1938001
Muffin nature décor chocolat (x20) sg 75 g;889001;935001;1159001;1988001
Crème glacée caramel beurre salé bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée noisette bac 2,5 lt;889001;934001;1152001;1938001
"Pâte à pizza ""Classic pinsa romana"" (x35) sg 230 g";889001;935001;1154001;1950001
Crème glacée marron bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée crème brulée bac 2,5 lt;889001;934001;1152001;1938001
Lamelles d'encornets géantes sg 1 kg;889001;935001;1157001;1971001
Crème glacée chocolat brownies bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée café bac 2,5 lt;889001;934001;1152001;1938001
Cèpes bouchons sg 1 kg;889001;935001;1155001;1954001
Morille sg 1 kg;889001;935001;1155001;1954001
Boulettes à italienne riz légumes mozzarella précuites sg 5 kg;889001;935001;1158001;1980001
Crème glacée vanille bac 2,5 lt;889001;934001;1152001;1938001
Crème glacée rhum raisin bac 2,5 lt;889001;934001;1152001;1938001
Bourguignon de boeuf collier basse-côte Rubie VBF 60 g;888001;944001;1242001;2254001
Tête de moine gold reserve 35% 800 g;887001;937001;1179001;2060001
Suprême de cuisse de poulet Bresse s/v 700 g;892001;942001;1222001;2213001
Soupe de poissons bocal 800 g;885001;909001;1031001;1575001
"Sorbet ""Plein fruit"" fraise bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" passion bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" mangue bac 2,5 lt";889001;934001;1152001;1939001
"Sorbet ""Plein fruit"" poire bac 2,5 lt";889001;934001;1152001;1939001
Saucisson sec de l’île de beauté fumé au feu de bois 250/300 g;891001;941001;1218001;2187001
Sarasson assaisonné au lait entier 7% 500 g;887001;937001;1185001;2077001
Compote pomme pêche HVE (x120) coupelle plastique 100 g;885001;916001;1058001;1623001
Comté brun 32% 24 mois 38,5 kg;887001;937001;1179001;2060001
Cookie aux pépites de chocolat au lait noir (x56) sg 80g;889001;935001;1159001;1988001
Coppa fumé bois1/2 800/1 kg;891001;941001;1218001;2190001
Poule PAC nue 1,2 kg;892001;942001;1226001;2223001
Brownie pécan plaque découpée cuit (x35) sg;889001;935001;1159001;1988001
Baba kouglof s/alcool (x15) sg 150 g;889001;935001;1159001;1988001
Burrata 20% (x8) 125 g;887001;937001;1182001;2070001
Carcasse d'agneau Volcagno 19kg;888001;944001;1244001;2261001
Carpaccio de boeuf Salers (x20) sg 70 g;889001;935001;1158001;1982001
Cerneaux de noix extra clair moitié sachet 1 kg;885001;908001;1024001;1555001
Coeur fourré chocolat noisettes (x70) sg 51 g;889001;935001;1159001;1988001
Chèvre coeur gourmand pétale rose 13% (x4) 80 g;887001;937001;1180001;2063001
Raclette ronde au vin blanc 28% 5 kg;887001;937001;1179001;2058001
Bulagna fumé bois Ile de Beauté 2,8/3,2 kg;891001;941001;1217001;2184001
Côtes de blettes bt 5/1;885001;917001;1071001;1672001
Assortiment de purées (x120) coupelle plast. 100 g;885001;916001;1058001;1623001
Préparation aromatique épeautre en pâte bt 2,5 kg;885001;910001;1038001;1587001
Canette barbarie jaune éviscérée PAC nu 1,3/1,7 kg;892001;942001;1224001;2218001
Cappellacci aux asperges vertes sg 500 g;889001;935001;1158001;1984001
Saucisses hot dog poulet halal (x10) 100 g;891001;941001;1219001;2192001
Coeur de rumsteak éclaté PAD 3 kg;888001;944001;1242001;2253001
"Colis confiture ""Trio gourmand"" (x3) 120 g";885001;916001;1059001;1625001
Sablés pépites coeur chocola (x12) 200 g;885001;898001;979001;1430001
Rillettes d'oie 70% terrine 1 kg;891001;941001;1220001;2206001
Rillettes du Mans PP terrine 1 kg;891001;941001;1220001;2206001
Rillettes de lapin terrine 1 kg;885001;919001;1078001;1711001
Rillettes de canard terrine1 kg;891001;941001;1220001;2206001
Purée de pomme banane bt 5/1;885001;916001;1058001;1623001
Comté brun 32% 18 mois 38,5 kg;887001;937001;1179001;2060001
Coeur de rumsteak PAD éclaté Rubie Grand-Est VBF s/v 3,35 kg;888001;944001;1242001;2253001
Compote de pomme pâtissière 33% bt 5/1;885001;916001;1058001;1623001
Comté brun 32% 36 mois 38,5 kg;887001;937001;1179001;2060001
Purée pomme/banane bt 1 kg;885001;916001;1058001;1623001
Cookies cacao aux 3 chocolats (x56) sg 80 g;889001;935001;1159001;1988001
Cookies fourrés cacao noisette (x50) sg 80 g;889001;935001;1159001;1988001
Cordon végétal cuit à coeur (x10) sg 100 g;889001;935001;1156001;1966001
Cordon végétal tomate cuit à coeur (x10) sg 100 g;889001;935001;1156001;1966001
Crèmeux tarentaise 31% env. 1 kg;887001;937001;1178001;2055001
Crèmeux tarentaise fumé 31% env. 1,3 kg;887001;937001;1178001;2055001
Cuisse de caille s/v (x10) 20/30 g;892001;942001;1228001;2228001
Gant de toilette doux non tissé à usage unique blanc (x50);890001;956001;1333001;2727001
"Café capsule ""Puissant et généreux"" intensité 11 (x50)";885001;899001;983001;1447001
Steak haché pur boeuf 15% (x75) sg 80 g;889001;935001;1156001;1965001
"Oeufs frais ""Poule au sol"" cat 3 (x180)";887001;936001;1172001;2039001
Thermomètre haute précision sonde V-temp 1 -40/+230°C;890001;949001;1281001;2405001
Champagne brut rosé 75 cl;886001;929001;1125001;1856001
Tarte aux pommes normande découpée (10 parts) sg 720 g;889001;935001;1159001;1989001
Litchis (lychees) dénoyautés préservés bt 3/1;885001;916001;1063001;1635001
Foie gras de canard entier au Coteaux-du-Layon fleur de sel 500 g;891001;941001;1221001;2211001
Carottes ébouttées HVE 5 kg;893001;939001;1205001;2168001
Clémentine cal 3 kg;893001;938001;1192001;2094001
"Eau minérale naturelle ""Villers"" (x12) vc 50 cl";886001;926001;1114001;1806001
Champagne cuvée Charles VII rosé 75 cl;886001;929001;1125001;1856001
"Pilons de poulet ""Plein champ"" (x10) 100/130 g";892001;942001;1222001;2213001
"Haut de cuisse de poulet ""Plein champ"" (x10) 130/160 g";892001;942001;1222001;2213001
Carottes ébouttées CE2 1 kg;893001;939001;1205001;2168001
Lentilles blondes 2,5 kg;893001;939001;1206001;2171001
Burrata 21% 120 g;887001;937001;1182001;2070001
Poitrine de veau farcie fraîche 3 kg;888001;944001;1243001;2260001
Fanta délice tropical (x24) slim can 33 cl;886001;924001;1105001;1785001
Boîte hermétique PP + couvercle 15,7x15x7x8,2 cm 1,2 lt;890001;949001;1284001;2432001
Boîte hermétique PP + couvercle 25,3x18,2x8,5 cm 2,5 lt;890001;949001;1284001;2432001
Balance électronique 5 kg précision 0,5 g;890001;949001;1281001;2402001
Balance de préparation 5,2 kg précision 1 g;890001;949001;1281001;2402001
Radis pink meat kg;893001;939001;1201001;2137001
Oignon jaune entier 1 kg;893001;939001;1205001;2170001
Graines germées d'Alfalfa blanc bq 85 g;893001;939001;1205001;2170001
Courge butternut en dés sg 2,5 kg;889001;935001;1155001;1954001
Papier hygiénique blanc 37,5 m rouleau 300 formats;890001;956001;1333001;2725001
Papier hygiénique mini jumbo prédécoupé ouate 2 plis blanc diam 64 mm;890001;956001;1333001;2725001
Palourdes très grosses sac 3 kg;894001;945001;1255001;2280001
Homard américain 0,8/1,4 kg;894001;945001;1253001;2278001
Homard américain 0,9/2,8 kg;894001;945001;1253001;2278001
Pois gourmands éboutés frais kg;893001;939001;1200001;2132001
Langoustine entiere crue 30/40 sg 1 kg;889001;935001;1157001;1972001
Gambas sauvages royales entières crues 2/4 sg 800 g;889001;935001;1157001;1972001
Gambas sauvages royales entières crues 8/12 sg 800 g;889001;935001;1157001;1972001
Gin 0,0% s/alcool 70 cl;886001;931001;1135001;1881001
Tonic 0% alcool (x12) vp 25 cl;886001;931001;1135001;1881001
"Gin ""Classic"" s/alcool 50 cl";886001;931001;1135001;1881001
Vin s/alcool blanc 75 cl;886001;927001;1118001;1815001
